template_version,cluster_label,outcome,f_statistic,df_between,df_within,p_value,eta_squared
A,narrative_best_label,S1,62.90705218993022,9,527,1.1102230246251565e-16,0.5179129063468356
A,narrative_best_label,S2,107.47939289332064,9,527,1.1102230246251565e-16,0.6473299380486428
A,narrative_best_label,S3,48.3055887882885,9,527,1.1102230246251565e-16,0.4520407214885982
A,narrative_best_label,S5,27.11171552105612,9,527,1.1102230246251565e-16,0.31647693664492116
A,narrative_best_label,S6,28.722067780785757,9,527,1.1102230246251565e-16,0.3290885645464895
