gmm_bic_best_label,n_items,total_correct,total_incorrect,accuracy,avg_rt,var_rt,rt_cv,longest_correct_streak,longest_incorrect_streak,consecutive_correct_rate,response_variance
0,,-0.061374161948404185,0.061374161948404185,-0.061374161948403304,0.07725493373341194,-0.18087317661650304,-0.2105397800257668,-0.24489232137678357,-0.07638380469375528,-0.13554355310622104,0.643882667092987
1,,1.096305088104252,-1.096305088104252,1.0963050881042524,-0.41953979735766295,-0.30547689924038396,0.0892057830775895,1.302390750624614,-0.6799173760654214,1.2118481861674932,-1.5417287610946073
2,,-2.2668910031300484,2.2668910031300484,-2.266891003130048,-0.08919086870154541,-0.013084359181961696,-0.03208325082127027,-1.221000197527982,2.23150577686575,-2.0182268906210954,0.32489439796716163
3,,0.5463806341764371,-0.546380634176437,0.5463806341764369,-0.25502200262152835,-0.315666573670511,-0.19689348029629478,0.18102020224106447,-0.47601480139379,0.49860659877574465,-0.30064264755954817
4,,-0.8699593753684629,0.8699593753684629,-0.8699593753684625,0.07787901291209798,-0.2016923506799499,-0.4059189120156866,-0.7773486099996233,0.46139600300768857,-0.9544236459021728,1.1899520236770682
5,,0.24553772459458306,-0.24553772459458306,0.24553772459458367,1.3859035371171171,2.3516011895554176,1.6413308921160734,0.029061243239622284,-0.22286845725294044,0.20490188799349562,0.08954113346202905
