template_version,cluster_label,outcome,f_statistic,df_between,df_within,p_value,eta_squared
C,narrative_best_label,S1,38.46488417757602,9,527,1.1102230246251565e-16,0.3964616557436672
C,narrative_best_label,S2,103.10519211697195,9,527,1.1102230246251565e-16,0.6377874258371599
C,narrative_best_label,S3,58.52569468790134,9,527,1.1102230246251565e-16,0.49987247801167084
C,narrative_best_label,S5,15.50753637450772,9,527,1.1102230246251565e-16,0.20938278392632143
C,narrative_best_label,S6,20.92918927924436,9,527,1.1102230246251565e-16,0.2633107689122399
