template_version,cluster_label,outcome,f_statistic,df_between,df_within,p_value,eta_squared
A,narrative_best_label,S1,70.27613153720873,8,528,1.1102230246251565e-16,0.5156892167724954
A,narrative_best_label,S2,145.23175816004232,8,528,1.1102230246251565e-16,0.6875469835838118
A,narrative_best_label,S3,70.75996360926834,8,528,1.1102230246251565e-16,0.5174026209266472
A,narrative_best_label,S5,26.400201095887986,8,528,1.1102230246251565e-16,0.2857158402554911
A,narrative_best_label,S6,33.27498130198856,8,528,1.1102230246251565e-16,0.33517993018571374
