narrative_best_label,S1,S2,S3,S5,S6,Missing_total
0,9.841269841269842,26.50793650793651,4.285714285714286,5.158730158730159,3.5873015873015874,1.2130325814444443
1,12.186170212765957,30.72872340425532,4.776595744680851,6.191489361702128,4.590425531914893,0.36030235160638296
2,7.5064935064935066,20.428571428571427,3.1948051948051948,4.116883116883117,2.5584415584415585,7.917293233077922
3,6.864864864864865,17.207207207207208,2.279279279279279,3.900900900900901,2.2612612612612613,13.597439544954955
4,10.068181818181818,27.568181818181817,3.977272727272727,4.818181818181818,3.772727272727273,2.4078947369318184
5,10.11111111111111,27.27777777777778,4.092592592592593,4.944444444444445,3.3518518518518516,1.254385964925926
